exception_id,payment_id,customer_id,account_id,exception_timestamp,exception_date,exception_type,exception_reason_code,exception_reason_description,severity,exception_status,assigned_team,assigned_analyst_id,resolution_status,resolution_code,resolved_timestamp,sla_due_timestamp,high_value_flag,requires_manual_review
EXC_SYN_0000079,PAY_SYN_0005922,CUST_SYN_000115,ACCT_SYN_000115,2026-01-14T16:16:00,2026-01-14,ROUTING,R003,Beneficiary routing information requires correction,MEDIUM,RESOLVED,TEAM_SYN_005,USER_SYN_005_A04,RESOLVED,SYN_RESOLVED,2026-01-14T18:16:00,2026-01-15T00:16:00,TRUE,TRUE
EXC_SYN_0000080,PAY_SYN_0006751,CUST_SYN_000788,ACCT_SYN_000788,2025-12-11T15:12:00,2025-12-11,CUTOFF,R004,Payment missed the processing cutoff,LOW,OPEN,TEAM_SYN_001,USER_SYN_001_A01,UNRESOLVED,,,2025-12-11T23:12:00,TRUE,FALSE
EXC_SYN_0000081,PAY_SYN_0015978,CUST_SYN_000187,ACCT_SYN_000187,2026-01-15T21:54:00,2026-01-15,SANCTIONS_SCREENING,R005,Synthetic screening review pending,HIGH,RESOLVED,TEAM_SYN_002,USER_SYN_002_A02,RESOLVED,SYN_RESOLVED,2026-01-15T22:54:00,2026-01-16T01:54:00,TRUE,TRUE
EXC_SYN_0000082,PAY_SYN_0010058,CUST_SYN_000147,ACCT_SYN_000147,2025-12-14T22:27:00,2025-12-14,DUPLICATE,R006,Potential duplicate payment instruction,HIGH,RESOLVED,TEAM_SYN_003,USER_SYN_003_A03,RESOLVED,SYN_RESOLVED,2025-12-15T00:27:00,2025-12-15T02:27:00,TRUE,TRUE
EXC_SYN_0000083,PAY_SYN_0015185,CUST_SYN_000846,ACCT_SYN_000846,2026-01-28T19:49:00,2026-01-28,SYSTEM,R007,Processing system unavailable,MEDIUM,RESOLVED,TEAM_SYN_004,USER_SYN_004_A04,RESOLVED,SYN_RESOLVED,2026-01-28T22:49:00,2026-01-29T03:49:00,FALSE,FALSE
EXC_SYN_0000084,PAY_SYN_0001840,CUST_SYN_000581,ACCT_SYN_000581,2026-01-23T09:07:00,2026-01-23,AUTHORIZATION,R008,Required payment authorization incomplete,HIGH,OPEN,TEAM_SYN_005,USER_SYN_005_A01,UNRESOLVED,,,2026-01-23T13:07:00,FALSE,TRUE
EXC_SYN_0000085,PAY_SYN_0009673,CUST_SYN_000902,ACCT_SYN_000902,2025-12-16T12:11:00,2025-12-16,BENEFICIARY,R009,Beneficiary details require review,MEDIUM,RESOLVED,TEAM_SYN_001,USER_SYN_001_A02,RESOLVED,SYN_RESOLVED,2025-12-16T14:11:00,2025-12-16T20:11:00,TRUE,TRUE
EXC_SYN_0000086,PAY_SYN_0000489,CUST_SYN_000094,ACCT_SYN_000094,2026-03-10T17:56:00,2026-03-10,CURRENCY,R010,Currency handling exception,MEDIUM,RESOLVED,TEAM_SYN_002,USER_SYN_002_A03,RESOLVED,SYN_RESOLVED,2026-03-10T20:56:00,2026-03-11T01:56:00,FALSE,TRUE
EXC_SYN_0000087,PAY_SYN_0017685,CUST_SYN_000346,ACCT_SYN_000346,2026-03-12T14:21:00,2026-03-12,LIQUIDITY,R002,Insufficient synthetic available funds,HIGH,RESOLVED,TEAM_SYN_003,USER_SYN_003_A04,RESOLVED,SYN_RESOLVED,2026-03-12T15:21:00,2026-03-12T18:21:00,TRUE,TRUE
EXC_SYN_0000088,PAY_SYN_0015369,CUST_SYN_000154,ACCT_SYN_000154,2025-12-16T18:22:00,2025-12-16,VALIDATION,R001,Payment instruction failed validation,MEDIUM,OPEN,TEAM_SYN_004,USER_SYN_004_A01,UNRESOLVED,,,2025-12-17T02:22:00,FALSE,TRUE
EXC_SYN_0000089,PAY_SYN_0008513,CUST_SYN_000482,ACCT_SYN_001482,2026-02-10T12:43:00,2026-02-10,LIQUIDITY,R002,Insufficient synthetic available funds,HIGH,RESOLVED,TEAM_SYN_005,USER_SYN_005_A02,RESOLVED,SYN_RESOLVED,2026-02-10T15:43:00,2026-02-10T16:43:00,TRUE,TRUE
EXC_SYN_0000090,PAY_SYN_0001302,CUST_SYN_000175,ACCT_SYN_000175,2025-12-27T12:39:00,2025-12-27,ROUTING,R003,Beneficiary routing information requires correction,MEDIUM,RESOLVED,TEAM_SYN_001,USER_SYN_001_A03,RESOLVED,SYN_RESOLVED,2025-12-27T13:39:00,2025-12-27T20:39:00,FALSE,TRUE
EXC_SYN_0000091,PAY_SYN_0023640,CUST_SYN_000181,ACCT_SYN_000181,2025-11-25T09:58:00,2025-11-25,CUTOFF,R004,Payment missed the processing cutoff,LOW,RESOLVED,TEAM_SYN_002,USER_SYN_002_A04,RESOLVED,SYN_RESOLVED,2025-11-25T19:59:00,2025-11-25T17:58:00,FALSE,FALSE
EXC_SYN_0000092,PAY_SYN_0006319,CUST_SYN_000304,ACCT_SYN_001304,2025-12-09T19:24:00,2025-12-09,SANCTIONS_SCREENING,R005,Synthetic screening review pending,HIGH,OPEN,TEAM_SYN_003,USER_SYN_003_A01,UNRESOLVED,,,2025-12-09T23:24:00,FALSE,TRUE
EXC_SYN_0000093,PAY_SYN_0013557,CUST_SYN_000610,ACCT_SYN_000610,2026-01-29T18:03:00,2026-01-29,DUPLICATE,R006,Potential duplicate payment instruction,HIGH,RESOLVED,TEAM_SYN_004,USER_SYN_004_A02,RESOLVED,SYN_RESOLVED,2026-01-29T19:03:00,2026-01-29T22:03:00,FALSE,TRUE
EXC_SYN_0000094,PAY_SYN_0012553,CUST_SYN_000962,ACCT_SYN_000962,2026-01-15T14:08:00,2026-01-15,SYSTEM,R007,Processing system unavailable,MEDIUM,RESOLVED,TEAM_SYN_005,USER_SYN_005_A03,RESOLVED,SYN_RESOLVED,2026-01-15T16:08:00,2026-01-15T22:08:00,TRUE,FALSE
EXC_SYN_0000095,PAY_SYN_0023045,CUST_SYN_000666,ACCT_SYN_000666,2025-12-20T16:25:00,2025-12-20,AUTHORIZATION,R008,Required payment authorization incomplete,HIGH,RESOLVED,TEAM_SYN_001,USER_SYN_001_A04,RESOLVED,SYN_RESOLVED,2025-12-20T19:25:00,2025-12-20T20:25:00,TRUE,TRUE
EXC_SYN_0000096,PAY_SYN_0018969,CUST_SYN_000354,ACCT_SYN_001354,2026-01-29T20:06:00,2026-01-29,BENEFICIARY,R009,Beneficiary details require review,MEDIUM,OPEN,TEAM_SYN_002,USER_SYN_002_A01,UNRESOLVED,,,2026-01-30T04:06:00,TRUE,TRUE
EXC_SYN_0000097,PAY_SYN_0008928,CUST_SYN_000337,ACCT_SYN_000337,2026-01-09T19:52:00,2026-01-09,CURRENCY,R010,Currency handling exception,MEDIUM,RESOLVED,TEAM_SYN_003,USER_SYN_003_A02,RESOLVED,SYN_RESOLVED,2026-01-09T21:52:00,2026-01-10T03:52:00,FALSE,TRUE
EXC_SYN_0000098,PAY_SYN_0023088,CUST_SYN_000757,ACCT_SYN_000757,2025-12-27T20:05:00,2025-12-27,SETTLEMENT,R011,Settlement confirmation delayed,LOW,RESOLVED,TEAM_SYN_004,USER_SYN_004_A03,RESOLVED,SYN_RESOLVED,2025-12-28T06:13:00,2025-12-28T04:05:00,TRUE,FALSE
EXC_SYN_0000099,PAY_SYN_0023270,CUST_SYN_000491,ACCT_SYN_001491,2026-03-09T12:32:00,2026-03-09,LIQUIDITY,R002,Insufficient synthetic available funds,HIGH,RESOLVED,TEAM_SYN_005,USER_SYN_005_A04,RESOLVED,SYN_RESOLVED,2026-03-09T13:32:00,2026-03-09T16:32:00,TRUE,TRUE
EXC_SYN_0000100,PAY_SYN_0011446,CUST_SYN_000503,ACCT_SYN_000503,2026-02-01T18:17:00,2026-02-01,LIQUIDITY,R002,Insufficient synthetic available funds,HIGH,OPEN,TEAM_SYN_001,USER_SYN_001_A01,UNRESOLVED,,,2026-02-01T22:17:00,TRUE,TRUE
EXC_SYN_0000101,PAY_SYN_0019372,CUST_SYN_000265,ACCT_SYN_001265,2026-02-08T14:12:00,2026-02-08,ROUTING,R003,Beneficiary routing information requires correction,MEDIUM,RESOLVED,TEAM_SYN_002,USER_SYN_002_A02,RESOLVED,SYN_RESOLVED,2026-02-08T17:12:00,2026-02-08T22:12:00,TRUE,TRUE
EXC_SYN_0000102,PAY_SYN_0006624,CUST_SYN_000589,ACCT_SYN_000589,2026-03-03T17:09:00,2026-03-03,CUTOFF,R004,Payment missed the processing cutoff,LOW,RESOLVED,TEAM_SYN_003,USER_SYN_003_A03,RESOLVED,SYN_RESOLVED,2026-03-03T18:09:00,2026-03-04T01:09:00,FALSE,FALSE
EXC_SYN_0000103,PAY_SYN_0020189,CUST_SYN_000494,ACCT_SYN_001494,2025-11-19T21:57:00,2025-11-19,SANCTIONS_SCREENING,R005,Synthetic screening review pending,HIGH,RESOLVED,TEAM_SYN_004,USER_SYN_004_A04,RESOLVED,SYN_RESOLVED,2025-11-19T23:57:00,2025-11-20T01:57:00,FALSE,TRUE
EXC_SYN_0000104,PAY_SYN_0006806,CUST_SYN_000323,ACCT_SYN_001323,2026-01-27T18:49:00,2026-01-27,DUPLICATE,R006,Potential duplicate payment instruction,HIGH,OPEN,TEAM_SYN_005,USER_SYN_005_A01,UNRESOLVED,,,2026-01-27T22:49:00,FALSE,TRUE
EXC_SYN_0000105,PAY_SYN_0015807,CUST_SYN_000360,ACCT_SYN_001360,2026-02-26T20:09:00,2026-02-26,SYSTEM,R007,Processing system unavailable,MEDIUM,RESOLVED,TEAM_SYN_001,USER_SYN_001_A02,RESOLVED,SYN_RESOLVED,2026-02-27T06:24:00,2026-02-27T04:09:00,TRUE,FALSE
EXC_SYN_0000106,PAY_SYN_0023681,CUST_SYN_000198,ACCT_SYN_000198,2026-02-09T15:00:00,2026-02-09,AUTHORIZATION,R008,Required payment authorization incomplete,HIGH,RESOLVED,TEAM_SYN_002,USER_SYN_002_A03,RESOLVED,SYN_RESOLVED,2026-02-09T17:00:00,2026-02-09T19:00:00,TRUE,TRUE
EXC_SYN_0000107,PAY_SYN_0004754,CUST_SYN_000399,ACCT_SYN_000399,2026-01-16T18:04:00,2026-01-16,BENEFICIARY,R009,Beneficiary details require review,MEDIUM,RESOLVED,TEAM_SYN_003,USER_SYN_003_A04,RESOLVED,SYN_RESOLVED,2026-01-16T21:04:00,2026-01-17T02:04:00,TRUE,TRUE
EXC_SYN_0000108,PAY_SYN_0023822,CUST_SYN_000915,ACCT_SYN_000915,2026-02-28T15:53:00,2026-02-28,CURRENCY,R010,Currency handling exception,MEDIUM,OPEN,TEAM_SYN_004,USER_SYN_004_A01,UNRESOLVED,,,2026-02-28T23:53:00,FALSE,TRUE
EXC_SYN_0000109,PAY_SYN_0023479,CUST_SYN_000224,ACCT_SYN_000224,2026-02-14T23:05:00,2026-02-14,SETTLEMENT,R011,Settlement confirmation delayed,LOW,RESOLVED,TEAM_SYN_005,USER_SYN_005_A02,RESOLVED,SYN_RESOLVED,2026-02-15T01:05:00,2026-02-15T07:05:00,TRUE,FALSE
EXC_SYN_0000110,PAY_SYN_0005677,CUST_SYN_000050,ACCT_SYN_000050,2025-11-28T21:24:00,2025-11-28,VALIDATION,R001,Payment instruction failed validation,MEDIUM,RESOLVED,TEAM_SYN_001,USER_SYN_001_A03,RESOLVED,SYN_RESOLVED,2025-11-29T00:24:00,2025-11-29T05:24:00,TRUE,TRUE
EXC_SYN_0000111,PAY_SYN_0002932,CUST_SYN_000485,ACCT_SYN_000485,2026-03-05T10:22:00,2026-03-05,LIQUIDITY,R002,Insufficient synthetic available funds,HIGH,RESOLVED,TEAM_SYN_002,USER_SYN_002_A04,RESOLVED,SYN_RESOLVED,2026-03-05T11:22:00,2026-03-05T14:22:00,FALSE,TRUE
EXC_SYN_0000112,PAY_SYN_0024888,CUST_SYN_000357,ACCT_SYN_001357,2026-03-02T17:07:00,2026-03-02,ROUTING,R003,Beneficiary routing information requires correction,MEDIUM,OPEN,TEAM_SYN_003,USER_SYN_003_A01,UNRESOLVED,,,2026-03-03T01:07:00,TRUE,TRUE
EXC_SYN_0000113,PAY_SYN_0020511,CUST_SYN_000408,ACCT_SYN_001408,2025-12-16T10:41:00,2025-12-16,CUTOFF,R004,Payment missed the processing cutoff,LOW,RESOLVED,TEAM_SYN_004,USER_SYN_004_A02,RESOLVED,SYN_RESOLVED,2025-12-16T13:41:00,2025-12-16T18:41:00,TRUE,FALSE
EXC_SYN_0000114,PAY_SYN_0021723,CUST_SYN_000252,ACCT_SYN_001252,2026-03-11T12:18:00,2026-03-11,LIQUIDITY,R002,Insufficient synthetic available funds,HIGH,RESOLVED,TEAM_SYN_005,USER_SYN_005_A03,RESOLVED,SYN_RESOLVED,2026-03-11T13:18:00,2026-03-11T16:18:00,TRUE,TRUE
EXC_SYN_0000115,PAY_SYN_0016520,CUST_SYN_000741,ACCT_SYN_000741,2025-12-19T09:30:00,2025-12-19,DUPLICATE,R006,Potential duplicate payment instruction,HIGH,RESOLVED,TEAM_SYN_001,USER_SYN_001_A04,RESOLVED,SYN_RESOLVED,2025-12-19T11:30:00,2025-12-19T13:30:00,FALSE,TRUE
EXC_SYN_0000116,PAY_SYN_0014409,CUST_SYN_000634,ACCT_SYN_000634,2026-01-08T18:26:00,2026-01-08,SYSTEM,R007,Processing system unavailable,MEDIUM,OPEN,TEAM_SYN_002,USER_SYN_002_A01,UNRESOLVED,,,2026-01-09T02:26:00,TRUE,FALSE
EXC_SYN_0000117,PAY_SYN_0021081,CUST_SYN_000498,ACCT_SYN_001498,2025-11-30T11:03:00,2025-11-30,AUTHORIZATION,R008,Required payment authorization incomplete,HIGH,RESOLVED,TEAM_SYN_003,USER_SYN_003_A02,RESOLVED,SYN_RESOLVED,2025-11-30T12:03:00,2025-11-30T15:03:00,FALSE,TRUE
EXC_SYN_0000118,PAY_SYN_0024972,CUST_SYN_000465,ACCT_SYN_001465,2025-12-13T12:13:00,2025-12-13,BENEFICIARY,R009,Beneficiary details require review,MEDIUM,RESOLVED,TEAM_SYN_004,USER_SYN_004_A03,RESOLVED,SYN_RESOLVED,2025-12-13T14:13:00,2025-12-13T20:13:00,TRUE,TRUE
EXC_SYN_0000119,PAY_SYN_0001367,CUST_SYN_000080,ACCT_SYN_001080,2026-02-02T17:31:00,2026-02-02,CURRENCY,R010,Currency handling exception,MEDIUM,RESOLVED,TEAM_SYN_005,USER_SYN_005_A04,RESOLVED,SYN_RESOLVED,2026-02-03T04:00:00,2026-02-03T01:31:00,FALSE,TRUE
EXC_SYN_0000120,PAY_SYN_0011595,CUST_SYN_000016,ACCT_SYN_000016,2026-01-12T16:00:00,2026-01-12,SETTLEMENT,R011,Settlement confirmation delayed,LOW,OPEN,TEAM_SYN_001,USER_SYN_001_A01,UNRESOLVED,,,2026-01-13T00:00:00,FALSE,FALSE
EXC_SYN_0000121,PAY_SYN_0018809,CUST_SYN_000434,ACCT_SYN_001434,2026-01-24T19:51:00,2026-01-24,VALIDATION,R001,Payment instruction failed validation,MEDIUM,RESOLVED,TEAM_SYN_002,USER_SYN_002_A02,RESOLVED,SYN_RESOLVED,2026-01-24T21:51:00,2026-01-25T03:51:00,TRUE,TRUE
EXC_SYN_0000122,PAY_SYN_0011793,CUST_SYN_000342,ACCT_SYN_001342,2026-01-18T14:32:00,2026-01-18,LIQUIDITY,R002,Insufficient synthetic available funds,HIGH,RESOLVED,TEAM_SYN_003,USER_SYN_003_A03,RESOLVED,SYN_RESOLVED,2026-01-18T17:32:00,2026-01-18T18:32:00,FALSE,TRUE
EXC_SYN_0000123,PAY_SYN_0014677,CUST_SYN_000050,ACCT_SYN_000050,2026-02-05T18:13:00,2026-02-05,ROUTING,R003,Beneficiary routing information requires correction,MEDIUM,RESOLVED,TEAM_SYN_004,USER_SYN_004_A04,RESOLVED,SYN_RESOLVED,2026-02-05T19:13:00,2026-02-06T02:13:00,FALSE,TRUE
EXC_SYN_0000124,PAY_SYN_0007049,CUST_SYN_000314,ACCT_SYN_001314,2025-12-25T20:30:00,2025-12-25,CUTOFF,R004,Payment missed the processing cutoff,LOW,OPEN,TEAM_SYN_005,USER_SYN_005_A01,UNRESOLVED,,,2025-12-26T04:30:00,FALSE,FALSE
EXC_SYN_0000125,PAY_SYN_0010164,CUST_SYN_000069,ACCT_SYN_001069,2026-02-10T16:08:00,2026-02-10,SANCTIONS_SCREENING,R005,Synthetic screening review pending,HIGH,RESOLVED,TEAM_SYN_001,USER_SYN_001_A02,RESOLVED,SYN_RESOLVED,2026-02-10T19:08:00,2026-02-10T20:08:00,TRUE,TRUE
EXC_SYN_0000126,PAY_SYN_0012510,CUST_SYN_000871,ACCT_SYN_000871,2026-03-13T12:03:00,2026-03-13,LIQUIDITY,R002,Insufficient synthetic available funds,HIGH,RESOLVED,TEAM_SYN_002,USER_SYN_002_A03,RESOLVED,SYN_RESOLVED,2026-03-13T18:39:00,2026-03-13T16:03:00,TRUE,TRUE
EXC_SYN_0000127,PAY_SYN_0005801,CUST_SYN_000138,ACCT_SYN_000138,2026-03-09T13:33:00,2026-03-09,SYSTEM,R007,Processing system unavailable,MEDIUM,RESOLVED,TEAM_SYN_003,USER_SYN_003_A04,RESOLVED,SYN_RESOLVED,2026-03-09T15:33:00,2026-03-09T21:33:00,TRUE,FALSE
EXC_SYN_0000128,PAY_SYN_0007865,CUST_SYN_000006,ACCT_SYN_000006,2025-12-29T17:34:00,2025-12-29,AUTHORIZATION,R008,Required payment authorization incomplete,HIGH,OPEN,TEAM_SYN_004,USER_SYN_004_A01,UNRESOLVED,,,2025-12-29T21:34:00,TRUE,TRUE
EXC_SYN_0000129,PAY_SYN_0005255,CUST_SYN_000936,ACCT_SYN_000936,2026-03-03T17:17:00,2026-03-03,BENEFICIARY,R009,Beneficiary details require review,MEDIUM,RESOLVED,TEAM_SYN_005,USER_SYN_005_A02,RESOLVED,SYN_RESOLVED,2026-03-03T18:17:00,2026-03-04T01:17:00,TRUE,TRUE
EXC_SYN_0000130,PAY_SYN_0015586,CUST_SYN_000683,ACCT_SYN_000683,2026-01-14T18:47:00,2026-01-14,CURRENCY,R010,Currency handling exception,MEDIUM,RESOLVED,TEAM_SYN_001,USER_SYN_001_A03,RESOLVED,SYN_RESOLVED,2026-01-14T20:47:00,2026-01-15T02:47:00,TRUE,TRUE
EXC_SYN_0000131,PAY_SYN_0004232,CUST_SYN_000585,ACCT_SYN_000585,2026-01-18T15:22:00,2026-01-18,SETTLEMENT,R011,Settlement confirmation delayed,LOW,RESOLVED,TEAM_SYN_002,USER_SYN_002_A04,RESOLVED,SYN_RESOLVED,2026-01-18T18:22:00,2026-01-18T23:22:00,TRUE,FALSE
EXC_SYN_0000132,PAY_SYN_0017017,CUST_SYN_000130,ACCT_SYN_001130,2026-03-08T20:10:00,2026-03-08,VALIDATION,R001,Payment instruction failed validation,MEDIUM,OPEN,TEAM_SYN_003,USER_SYN_003_A01,UNRESOLVED,,,2026-03-09T04:10:00,FALSE,TRUE
EXC_SYN_0000133,PAY_SYN_0017420,CUST_SYN_000041,ACCT_SYN_001041,2026-01-18T13:24:00,2026-01-18,LIQUIDITY,R002,Insufficient synthetic available funds,HIGH,RESOLVED,TEAM_SYN_004,USER_SYN_004_A02,RESOLVED,SYN_RESOLVED,2026-01-18T20:07:00,2026-01-18T17:24:00,FALSE,TRUE
EXC_SYN_0000134,PAY_SYN_0016076,CUST_SYN_000813,ACCT_SYN_000813,2025-12-24T19:49:00,2025-12-24,ROUTING,R003,Beneficiary routing information requires correction,MEDIUM,RESOLVED,TEAM_SYN_005,USER_SYN_005_A03,RESOLVED,SYN_RESOLVED,2025-12-24T22:49:00,2025-12-25T03:49:00,TRUE,TRUE
EXC_SYN_0000135,PAY_SYN_0002954,CUST_SYN_000299,ACCT_SYN_001299,2026-03-05T18:08:00,2026-03-05,CUTOFF,R004,Payment missed the processing cutoff,LOW,RESOLVED,TEAM_SYN_001,USER_SYN_001_A04,RESOLVED,SYN_RESOLVED,2026-03-05T19:08:00,2026-03-06T02:08:00,FALSE,FALSE
EXC_SYN_0000136,PAY_SYN_0020901,CUST_SYN_000838,ACCT_SYN_000838,2025-12-28T15:10:00,2025-12-28,SANCTIONS_SCREENING,R005,Synthetic screening review pending,HIGH,OPEN,TEAM_SYN_002,USER_SYN_002_A01,UNRESOLVED,,,2025-12-28T19:10:00,TRUE,TRUE
EXC_SYN_0000137,PAY_SYN_0022425,CUST_SYN_000226,ACCT_SYN_000226,2025-11-21T19:11:00,2025-11-21,DUPLICATE,R006,Potential duplicate payment instruction,HIGH,RESOLVED,TEAM_SYN_003,USER_SYN_003_A02,RESOLVED,SYN_RESOLVED,2025-11-21T22:11:00,2025-11-21T23:11:00,FALSE,TRUE
EXC_SYN_0000138,PAY_SYN_0003396,CUST_SYN_000153,ACCT_SYN_001153,2026-03-05T20:21:00,2026-03-05,SYSTEM,R007,Processing system unavailable,MEDIUM,RESOLVED,TEAM_SYN_004,USER_SYN_004_A03,RESOLVED,SYN_RESOLVED,2026-03-05T21:21:00,2026-03-06T04:21:00,TRUE,FALSE
EXC_SYN_0000139,PAY_SYN_0004582,CUST_SYN_000035,ACCT_SYN_000035,2026-01-10T10:56:00,2026-01-10,AUTHORIZATION,R008,Required payment authorization incomplete,HIGH,RESOLVED,TEAM_SYN_005,USER_SYN_005_A04,RESOLVED,SYN_RESOLVED,2026-01-10T12:56:00,2026-01-10T14:56:00,TRUE,TRUE
EXC_SYN_0000140,PAY_SYN_0012792,CUST_SYN_000805,ACCT_SYN_000805,2026-01-24T10:59:00,2026-01-24,BENEFICIARY,R009,Beneficiary details require review,MEDIUM,OPEN,TEAM_SYN_001,USER_SYN_001_A01,UNRESOLVED,,,2026-01-24T18:59:00,FALSE,TRUE
EXC_SYN_0000141,PAY_SYN_0024761,CUST_SYN_000158,ACCT_SYN_001158,2026-02-04T10:35:00,2026-02-04,CURRENCY,R010,Currency handling exception,MEDIUM,RESOLVED,TEAM_SYN_002,USER_SYN_002_A02,RESOLVED,SYN_RESOLVED,2026-02-04T11:35:00,2026-02-04T18:35:00,TRUE,TRUE
EXC_SYN_0000142,PAY_SYN_0006951,CUST_SYN_000688,ACCT_SYN_000688,2026-03-02T10:58:00,2026-03-02,SETTLEMENT,R011,Settlement confirmation delayed,LOW,RESOLVED,TEAM_SYN_003,USER_SYN_003_A03,RESOLVED,SYN_RESOLVED,2026-03-02T12:58:00,2026-03-02T18:58:00,FALSE,FALSE
EXC_SYN_0000143,PAY_SYN_0018189,CUST_SYN_000994,ACCT_SYN_000994,2026-01-02T18:17:00,2026-01-02,VALIDATION,R001,Payment instruction failed validation,MEDIUM,RESOLVED,TEAM_SYN_004,USER_SYN_004_A04,RESOLVED,SYN_RESOLVED,2026-01-02T21:17:00,2026-01-03T02:17:00,TRUE,TRUE
EXC_SYN_0000144,PAY_SYN_0007019,CUST_SYN_000204,ACCT_SYN_000204,2025-12-26T19:20:00,2025-12-26,LIQUIDITY,R002,Insufficient synthetic available funds,HIGH,OPEN,TEAM_SYN_005,USER_SYN_005_A01,UNRESOLVED,,,2025-12-26T23:20:00,TRUE,TRUE
EXC_SYN_0000145,PAY_SYN_0012164,CUST_SYN_000069,ACCT_SYN_000069,2026-01-14T13:48:00,2026-01-14,ROUTING,R003,Beneficiary routing information requires correction,MEDIUM,RESOLVED,TEAM_SYN_001,USER_SYN_001_A02,RESOLVED,SYN_RESOLVED,2026-01-14T15:48:00,2026-01-14T21:48:00,FALSE,TRUE
EXC_SYN_0000146,PAY_SYN_0020661,CUST_SYN_000958,ACCT_SYN_000958,2025-12-15T11:20:00,2025-12-15,CUTOFF,R004,Payment missed the processing cutoff,LOW,RESOLVED,TEAM_SYN_002,USER_SYN_002_A03,RESOLVED,SYN_RESOLVED,2025-12-15T14:20:00,2025-12-15T19:20:00,FALSE,FALSE
EXC_SYN_0000147,PAY_SYN_0001722,CUST_SYN_000715,ACCT_SYN_000715,2025-12-03T13:00:00,2025-12-03,SANCTIONS_SCREENING,R005,Synthetic screening review pending,HIGH,RESOLVED,TEAM_SYN_003,USER_SYN_003_A04,RESOLVED,SYN_RESOLVED,2025-12-03T19:57:00,2025-12-03T17:00:00,FALSE,TRUE
EXC_SYN_0000148,PAY_SYN_0019212,CUST_SYN_000345,ACCT_SYN_001345,2025-11-28T12:43:00,2025-11-28,DUPLICATE,R006,Potential duplicate payment instruction,HIGH,OPEN,TEAM_SYN_004,USER_SYN_004_A01,UNRESOLVED,,,2025-11-28T16:43:00,TRUE,TRUE
EXC_SYN_0000149,PAY_SYN_0018667,CUST_SYN_000680,ACCT_SYN_000680,2026-01-12T18:21:00,2026-01-12,SYSTEM,R007,Processing system unavailable,MEDIUM,RESOLVED,TEAM_SYN_005,USER_SYN_005_A02,RESOLVED,SYN_RESOLVED,2026-01-12T21:21:00,2026-01-13T02:21:00,TRUE,FALSE
EXC_SYN_0000150,PAY_SYN_0007519,CUST_SYN_000704,ACCT_SYN_000704,2026-02-06T19:58:00,2026-02-06,AUTHORIZATION,R008,Required payment authorization incomplete,HIGH,RESOLVED,TEAM_SYN_001,USER_SYN_001_A03,RESOLVED,SYN_RESOLVED,2026-02-06T20:58:00,2026-02-06T23:58:00,FALSE,TRUE
EXC_SYN_0000151,PAY_SYN_0011492,CUST_SYN_000705,ACCT_SYN_000705,2026-01-07T13:42:00,2026-01-07,BENEFICIARY,R009,Beneficiary details require review,MEDIUM,RESOLVED,TEAM_SYN_002,USER_SYN_002_A04,RESOLVED,SYN_RESOLVED,2026-01-07T15:42:00,2026-01-07T21:42:00,FALSE,TRUE
EXC_SYN_0000152,PAY_SYN_0001479,CUST_SYN_000724,ACCT_SYN_000724,2026-02-26T20:44:00,2026-02-26,CURRENCY,R010,Currency handling exception,MEDIUM,OPEN,TEAM_SYN_003,USER_SYN_003_A01,UNRESOLVED,,,2026-02-27T04:44:00,TRUE,TRUE
EXC_SYN_0000153,PAY_SYN_0011135,CUST_SYN_000996,ACCT_SYN_000996,2026-03-07T16:29:00,2026-03-07,SETTLEMENT,R011,Settlement confirmation delayed,LOW,RESOLVED,TEAM_SYN_004,USER_SYN_004_A02,RESOLVED,SYN_RESOLVED,2026-03-07T17:29:00,2026-03-08T00:29:00,FALSE,FALSE
EXC_SYN_0000154,PAY_SYN_0023533,CUST_SYN_000722,ACCT_SYN_000722,2025-12-21T15:08:00,2025-12-21,VALIDATION,R001,Payment instruction failed validation,MEDIUM,RESOLVED,TEAM_SYN_005,USER_SYN_005_A03,RESOLVED,SYN_RESOLVED,2025-12-22T02:12:00,2025-12-21T23:08:00,FALSE,TRUE
EXC_SYN_0000155,PAY_SYN_0000317,CUST_SYN_000230,ACCT_SYN_001230,2025-12-16T19:49:00,2025-12-16,LIQUIDITY,R002,Insufficient synthetic available funds,HIGH,RESOLVED,TEAM_SYN_001,USER_SYN_001_A04,RESOLVED,SYN_RESOLVED,2025-12-16T22:49:00,2025-12-16T23:49:00,TRUE,TRUE
EXC_SYN_0000156,PAY_SYN_0007987,CUST_SYN_000020,ACCT_SYN_000020,2026-03-10T19:52:00,2026-03-10,LIQUIDITY,R002,Insufficient synthetic available funds,HIGH,OPEN,TEAM_SYN_002,USER_SYN_002_A01,UNRESOLVED,,,2026-03-10T23:52:00,FALSE,TRUE
EXC_SYN_0000157,PAY_SYN_0008562,CUST_SYN_000295,ACCT_SYN_000295,2025-12-20T15:10:00,2025-12-20,CUTOFF,R004,Payment missed the processing cutoff,LOW,RESOLVED,TEAM_SYN_003,USER_SYN_003_A02,RESOLVED,SYN_RESOLVED,2025-12-20T17:10:00,2025-12-20T23:10:00,TRUE,FALSE
